date,home_team,away_team,home_score,away_score,tournament,city,country,neutral,result,outcome,days_ago,home_team_norm,away_team_norm
1941-02-22,Uganda,Kenya,3,4,Friendly,Kampala,Uganda,False,A,2,31164,Uganda,Kenya
1941-02-23,Argentina,Uruguay,1,0,Copa América,Santiago,Chile,True,H,0,31163,Argentina,Uruguay
1941-02-23,Ecuador,Peru,0,4,Copa América,Santiago,Chile,True,A,2,31163,Ecuador,Peru
1941-02-26,Peru,Uruguay,0,2,Copa América,Santiago,Chile,True,A,2,31160,Peru,Uruguay
1941-03-04,Chile,Argentina,0,1,Copa América,Santiago,Chile,False,A,2,31154,Chile,Argentina
1941-03-09,Germany,Switzerland,4,2,Friendly,Stuttgart,Germany,False,H,0,31149,Germany,Switzerland
1941-03-16,Spain,Portugal,5,1,Friendly,Bilbao,Spain,False,H,0,31142,Spain,Portugal
1941-03-23,Yugoslavia,Hungary,1,1,Friendly,Belgrade,Yugoslavia,False,D,1,31135,Yugoslavia,Hungary
1941-04-06,Germany,Hungary,7,0,Friendly,Cologne,Germany,False,H,0,31121,Germany,Hungary
1941-04-13,Aruba,Curaçao,0,0,Friendly,Oranjestad,Aruba,False,D,1,31114,Aruba,Curaçao
1941-04-14,Aruba,Curaçao,2,2,Friendly,Oranjestad,Aruba,False,D,1,31113,Aruba,Curaçao
1941-04-20,Switzerland,Germany,2,1,Friendly,Bern,Switzerland,False,H,0,31107,Switzerland,Germany
1941-05-08,Curaçao,Panama,3,3,CCCF Championship,San José,Costa Rica,True,D,1,31089,Curaçao,Panama
1941-05-10,Costa Rica,Nicaragua,7,2,CCCF Championship,San José,Costa Rica,False,H,0,31087,Costa Rica,Nicaragua
1941-05-11,Costa Rica,Panama,7,0,CCCF Championship,San José,Costa Rica,False,H,0,31086,Costa Rica,Panama
1941-05-11,Curaçao,El Salvador,2,2,CCCF Championship,San José,Costa Rica,True,D,1,31086,Curaçao,El Salvador
1941-05-13,El Salvador,Nicaragua,8,0,CCCF Championship,San José,Costa Rica,True,H,0,31084,El Salvador,Nicaragua
1941-05-13,Costa Rica,Curaçao,6,2,CCCF Championship,San José,Costa Rica,False,H,0,31084,Costa Rica,Curaçao
1941-05-15,Curaçao,Nicaragua,9,1,CCCF Championship,San José,Costa Rica,True,H,0,31082,Curaçao,Nicaragua
1941-05-15,El Salvador,Panama,4,3,CCCF Championship,San José,Costa Rica,True,H,0,31082,El Salvador,Panama
1941-05-18,Costa Rica,El Salvador,3,1,CCCF Championship,San José,Costa Rica,False,H,0,31079,Costa Rica,El Salvador
1941-05-18,Nicaragua,Panama,2,5,CCCF Championship,San José,Costa Rica,True,A,2,31079,Nicaragua,Panama
1941-06-01,Romania,Germany,1,4,Friendly,Bucharest,Romania,False,A,2,31065,Romania,Germany
1941-06-15,Germany,Croatia,5,1,Friendly,Vienna,Germany,False,H,0,31051,Germany,Croatia
1941-08-10,Afghanistan,India,1,3,Friendly,Kabul,Afghanistan,False,A,2,30995,Afghanistan,India
1941-08-23,India,Iran,0,1,Friendly,Kabul,Afghanistan,True,A,2,30982,India,Iran
1941-09-07,Martinique,Guadeloupe,5,0,Friendly,Fort-de-France,Martinique,False,H,0,30967,Martinique,Guadeloupe
1941-09-14,Sweden,Denmark,2,2,Friendly,Solna,Sweden,False,D,1,30960,Sweden,Denmark
1941-09-28,Croatia,Slovakia,5,2,Friendly,Zagreb,Croatia,False,H,0,30946,Croatia,Slovakia
1941-10-05,Sweden,Germany,4,2,Friendly,Solna,Sweden,False,H,0,30939,Sweden,Germany
1941-10-05,Finland,Germany,0,6,Friendly,Helsinki,Finland,False,A,2,30939,Finland,Germany
1941-10-12,Romania,Slovakia,3,2,Friendly,Bucharest,Romania,False,H,0,30932,Romania,Slovakia
1941-10-19,Denmark,Sweden,2,1,Friendly,Copenhagen,Denmark,False,H,0,30925,Denmark,Sweden
1941-11-16,Germany,Denmark,1,1,Friendly,Dresden,Germany,False,D,1,30897,Germany,Denmark
1941-11-16,Switzerland,Hungary,1,2,Friendly,Zürich,Switzerland,False,A,2,30897,Switzerland,Hungary
1941-12-07,Germany,Slovakia,4,0,Friendly,Breslau,Germany,False,H,0,30876,Germany,Slovakia
1941-12-28,Spain,Switzerland,3,2,Friendly,Valencia,Spain,False,H,0,30855,Spain,Switzerland
1942-01-01,Portugal,Switzerland,3,0,Friendly,Lisbon,Portugal,False,H,0,30851,Portugal,Switzerland
1942-01-10,Uruguay,Chile,6,1,Copa América,Montevideo,Uruguay,False,H,0,30842,Uruguay,Chile
1942-01-11,Argentina,Paraguay,4,3,Copa América,Montevideo,Uruguay,True,H,0,30841,Argentina,Paraguay
1942-01-14,Brazil,Chile,6,1,Copa América,Montevideo,Uruguay,True,H,0,30838,Brazil,Chile
1942-01-17,Argentina,Brazil,2,1,Copa América,Montevideo,Uruguay,True,H,0,30835,Argentina,Brazil
1942-01-18,Croatia,Germany,0,2,Friendly,Zagreb,Croatia,False,A,2,30834,Croatia,Germany
1942-01-18,Paraguay,Peru,1,1,Copa América,Montevideo,Uruguay,True,D,1,30834,Paraguay,Peru
1942-01-18,Uruguay,Ecuador,7,0,Copa América,Montevideo,Uruguay,False,H,0,30834,Uruguay,Ecuador
1942-01-21,Brazil,Peru,2,1,Copa América,Montevideo,Uruguay,True,H,0,30831,Brazil,Peru
1942-01-22,Argentina,Ecuador,12,0,Copa América,Montevideo,Uruguay,True,H,0,30830,Argentina,Ecuador
1942-01-22,Chile,Paraguay,0,2,Copa América,Montevideo,Uruguay,True,A,2,30830,Chile,Paraguay
1942-01-24,Uruguay,Brazil,1,0,Copa América,Montevideo,Uruguay,False,H,0,30828,Uruguay,Brazil
